Eff Date,Course ID,Offer Nbr,Primary Component,Enrol Component,Final Exam,Sect Size,Contact,S+Templates Reqd,Component
01/01/2017,107788,1,SUP,SUP,N,10,1,1,SUP
01/01/2017,107789,1,SUP,SUP,N,10,1,1,SUP
01/01/2017,107790,1,SUP,SUP,N,10,1,1,SUP
01/01/2017,107791,1,SUP,SUP,N,10,1,1,SUP
01/01/2017,107793,1,SUP,SUP,N,10,1,1,SUP
01/01/2017,107794,1,SUP,SUP,N,10,1,1,SUP
01/01/2017,107795,1,SUP,SUP,N,10,1,1,SUP
01/01/2017,107796,1,SUP,SUP,N,10,1,1,SUP
01/01/2017,107797,1,LEC,,N,50,2,1,TUT
01/01/2017,107797,1,LEC,,Y,50,1,2,LEC
01/01/2017,107798,1,LEC,,N,15,2,1,TUT
01/01/2017,107798,1,LEC,,Y,15,1,2,LEC
01/01/2017,107799,1,SEM,,N,28,2,1,WRK
01/01/2017,107799,1,SEM,,Y,28,2,2,SEM
01/01/2017,107800,1,LEC,,N,25,1,1,TUT
01/01/2017,107800,1,LEC,,Y,90,1,2,LEC
01/01/2017,107801,1,WRK,WRK,N,20,2,2,WRK
01/01/2017,107802,1,LEC,,N,28,2,1,LEC
01/01/2017,107803,1,LEC,,N,28,2,1,LEC
01/01/2017,107804,1,SUP,SUP,N,10,1,1,SUP
01/01/2017,107805,1,SUP,,N,15,3,1,SUP
01/01/2017,107806,1,SEM,SEM,N,60,7,1,SEM
01/01/2017,107806,2,SEM,,N,60,7,1,SEM
01/01/2017,107806,3,SEM,,N,60,7,1,SEM
01/01/2017,107806,4,SEM,,N,60,7,1,SEM
01/01/2017,107807,1,LEC,,N,25,1,1,TUT
01/01/2017,107807,1,LEC,,Y,25,1,2,LEC
01/01/2017,107808,1,LEC,,N,50,1,2,SGD
01/01/2017,107808,1,LEC,,N,50,4,1,FLD
01/01/2017,107808,1,LEC,,Y,50,2,2,LEC
01/01/2017,107809,1,SEM,,N,20,3,1,SEM
01/01/2017,107810,1,SEM,,N,20,3,1,SEM
01/01/2017,107811,1,LEC,,Y,15,1,1,LEC
01/01/2017,107812,1,LEC,,Y,15,1,1,LEC
01/01/2017,107813,1,LEC,,N,20,1,1,LEC
01/01/2017,107814,1,LEC,,N,20,1,1,LEC
01/01/2017,107815,1,LEC,,N,15,1,1,LEC
01/01/2017,107816,1,LEC,,Y,15,1,1,LEC
01/01/2017,107817,1,LEC,,Y,20,1,1,LEC
01/01/2017,107818,1,LEC,,Y,15,1,1,LEC
01/01/2017,107819,1,LEC,,Y,20,1,1,LEC
01/01/2017,107820,1,LEC,,Y,15,1,1,LEC
01/01/2017,107821,1,LEC,,Y,15,1,1,LEC
01/01/2017,107822,1,LEC,,Y,20,1,1,LEC
01/01/2017,107823,1,LEC,,Y,20,1,1,LEC
01/01/2017,107825,1,LEC,,N,100,1,1,TUT
01/01/2017,107825,1,LEC,,Y,100,3,1,LEC
01/01/2017,107827,1,PRA,PRA,N,4,2,1,TUT
01/01/2017,107827,1,PRA,PRA,N,4,3,1,PRA
01/01/2017,107828,1,LEC,LEC,N,4,1,1,LEC
01/01/2017,107828,1,LEC,LEC,N,4,3,1,PRA
01/01/2017,107828,1,LEC,LEC,N,4,3,1,TUT
01/01/2017,107829,1,LEC,,N,70,3,1,PJT
01/01/2017,107829,1,LEC,,Y,70,2,1,LEC
01/01/2017,107830,1,PJT,,N,70,1,1,LEC
01/01/2017,107830,1,PJT,,N,70,3,1,PJT
01/01/2017,107831,1,LEC,LEC,N,4,1,1,LEC
01/01/2017,107831,1,LEC,LEC,N,4,1,1,TUT
01/01/2017,107831,1,LEC,LEC,N,4,3,1,PRA
01/01/2017,107832,1,PRA,PRA,N,2,1,1,TUT
01/01/2017,107832,1,PRA,PRA,N,2,2,1,PRA
01/01/2017,107833,1,PRA,PRA,N,2,1,1,TUT
01/01/2017,107833,1,PRA,PRA,N,2,2,1,PRA
01/01/2017,107834,1,LEC,,N,35,3,1,PRA
01/01/2017,107834,1,LEC,,Y,35,1,3,LEC
01/01/2017,107836,1,WRK,,N,20,4,1,PRA
01/01/2017,107836,1,WRK,,Y,20,2,1,WRK
01/01/2017,107837,1,WRK,,N,20,4,1,PRA
01/01/2017,107837,1,WRK,,Y,20,2,1,WRK
01/01/2017,107838,1,WRK,,N,20,2,1,WRK
01/01/2017,107838,1,WRK,,N,20,4,1,PRA
01/01/2017,107839,1,SEM,,Y,35,6.5,1,SEM
01/01/2017,107840,1,THE,,N,100,0,1,THE
01/01/2017,107841,1,SEM,SEM,Y,30,6.5,4,SEM
01/01/2017,107841,2,SEM,SEM,Y,30,6.5,4,SEM
01/01/2017,107842,1,SEM,SEM,Y,10,7.5,3,SEM
01/01/2017,107842,2,SEM,SEM,Y,10,7.5,3,SEM
01/01/2017,107843,1,SEM,SEM,Y,35,7.5,4,SEM
01/01/2017,107843,2,SEM,SEM,Y,35,7.5,4,SEM
01/01/2017,107844,1,UNS,,N,50,0,1,UNS
01/01/2017,107844,2,UNS,,N,50,0,1,UNS
01/01/2017,107845,1,LEC,,N,20,3,1,LEC
01/01/2017,107845,2,LEC,LEC,N,20,3,1,LEC
01/01/2017,107847,1,SEM,SEM,N,60,3,2,SEM
01/01/2017,107848,1,LEC,,N,13,1,2,TUT
01/01/2017,107848,1,LEC,,N,20,1,2,PRA
01/01/2017,107848,1,LEC,,Y,40,1,1,LEC
01/01/2017,107849,1,LEC,,N,5,1,1,TUT
01/01/2017,107849,1,LEC,,N,5,3.5,1,PRA
01/01/2017,107849,1,LEC,,Y,5,4,1,LEC
01/01/2017,107850,1,LEC,LEC,N,5,1,1,PRA
01/01/2017,107850,1,LEC,LEC,N,5,1,1,TUT
01/01/2017,107850,1,LEC,LEC,Y,5,4,1,LEC
01/01/2017,107851,1,TUT,TUT,N,5,2,1,TUT
01/01/2017,107851,1,TUT,TUT,N,5,3,1,PRA
01/01/2017,107852,1,TUT,TUT,N,5,4,1,TUT
01/01/2017,107852,1,TUT,TUT,N,5,5,1,PRA
01/01/2017,107853,1,LEC,LEC,N,5,1,1,LEC
01/01/2017,107853,1,LEC,LEC,N,5,1,1,TUT
01/01/2017,107853,1,LEC,LEC,N,5,3,1,PRA
01/01/2017,107854,1,LEC,LEC,N,5,1,1,LEC
01/01/2017,107854,1,LEC,LEC,N,5,1,1,TUT
01/01/2017,107854,1,LEC,LEC,N,5,3,1,PRA
01/01/2017,107855,1,TUT,TUT,N,6,1,1,TUT
01/01/2017,107855,1,TUT,TUT,N,6,3,1,PRA
01/01/2017,107856,1,TUT,,N,5,1,1,TUT
01/01/2017,107856,1,TUT,,N,5,3,1,PRA
01/01/2017,107857,1,LEC,,N,15,1,2,TUT
01/01/2017,107857,1,LEC,,N,25,4,2,PRA
01/01/2017,107857,1,LEC,,Y,25,2,2,LEC
01/01/2017,107858,1,LEC,,N,50,1,1,PRA
01/01/2017,107858,1,LEC,,N,50,1,1,TUT
01/01/2017,107858,1,LEC,,Y,50,1,3,LEC
01/01/2017,107859,1,LEC,,Y,10,3,1,LEC
01/01/2017,107860,1,LEC,,N,10,3,1,LEC
01/01/2017,107861,1,LEC,,Y,10,3,1,LEC
01/01/2017,107862,1,LEC,LEC,Y,10,3,2,LEC
01/01/2017,107863,1,LEC,,Y,10,3,1,LEC
01/01/2017,107864,1,SEM,SEM,Y,10,3,1,SEM
01/01/2017,107865,1,LEC,,Y,10,3,1,LEC
01/01/2017,107866,1,LEC,LEC,Y,3,3,1,LEC
01/01/2017,107867,1,LEC,LEC,Y,25,3,1,LEC
01/01/2017,107868,1,LEC,,Y,10,3,1,LEC
01/01/2017,107869,1,LEC,WRK,N,10,1,1,TUT
01/01/2017,107869,1,LEC,WRK,N,10,1,1,WRK
01/01/2017,107869,1,LEC,WRK,Y,10,2,1,LEC
01/01/2017,107870,1,LEC,,N,50,1,1,TUT
01/01/2017,107870,1,LEC,,N,50,4,1,PRA
01/01/2017,107870,1,LEC,,Y,50,2,1,LEC
01/01/2017,107871,1,THE,,N,20,0,1,THE
01/01/2017,107872,1,LEC,,N,25,2,3,TUT
01/01/2017,107872,1,LEC,,N,25,3,1,LEC
01/01/2017,107873,1,WRK,,Y,30,3,10,WRK
01/01/2017,107874,1,IND,,N,10,0,1,IND
01/01/2017,107875,1,SEM,,N,15,3,1,SEM
01/01/2017,107876,1,SEM,,N,15,3,1,SEM
01/01/2017,107877,1,LEC,,N,35,4,1,PRA
01/01/2017,107877,1,LEC,,Y,35,2,1,LEC
01/01/2017,107878,1,LEC,,N,35,3,1,PRA
01/01/2017,107878,1,LEC,,Y,35,2,1,LEC
01/01/2017,107879,1,LEC,,N,35,4,1,PRA
01/01/2017,107879,1,LEC,,Y,35,2,1,LEC
01/01/2017,107880,1,LEC,,Y,50,1,1,LEC
01/01/2017,107881,1,LEC,,Y,40,8,6,LEC
01/01/2017,107882,1,LEC,,Y,40,8,6,LEC
01/01/2017,107883,1,WRK,,N,40,3,2,WRK
01/01/2017,107884,1,SEM,SEM,Y,12,3,1,SEM
01/01/2017,107884,2,SEM,SEM,Y,12,3,1,SEM
01/01/2017,107885,1,TUT,,N,4,1,1,TUT
01/01/2017,107885,1,TUT,,N,4,3,1,PRA
01/01/2017,107886,1,TUT,,N,4,3,1,PRA
01/01/2017,107886,1,TUT,,Y,4,1,1,TUT
01/01/2017,107887,1,THE,,N,100,0,1,THE
01/01/2017,107888,1,LEC,LEC,N,15,1,2,SGD
01/01/2017,107888,1,LEC,LEC,N,15,2,2,PRA
01/01/2017,107888,1,LEC,LEC,Y,60,2,2,LEC
01/01/2017,107889,1,WRK,,Y,35,7,5,WRK
01/01/2017,107890,1,CLN,,N,35,3,2,CLN
01/01/2017,107891,1,CLN,CLN,N,35,3,2,CLN
01/01/2017,107892,1,SUP,,N,50,1,1,SUP
01/01/2017,107893,1,SUP,,N,20,1,1,SUP
01/01/2017,107894,1,SUP,,N,20,1,1,SUP
01/01/2017,107895,1,SUP,,N,20,1,1,SUP
01/01/2017,107896,1,LEC,,N,30,1,1,LEC
01/01/2017,107896,1,LEC,,N,30,1,2,WRK
01/01/2017,107898,1,LEC,LEC,N,10,1,1,TUT
01/01/2017,107898,1,LEC,LEC,Y,20,2,2,LEC
01/01/2017,107899,1,LEC,,N,10,1,1,TUT
01/01/2017,107899,1,LEC,,Y,20,1,1,LEC
01/01/2017,107900,1,LEC,LEC,N,10,1,1,TUT
01/01/2017,107900,1,LEC,LEC,Y,20,1,1,LEC
01/01/2017,107901,1,LEC,,N,20,2,2,LEC
01/01/2017,107902,1,LEC,LEC,N,20,1,1,LEC
01/01/2017,107903,1,LEC,,N,20,2,1,LEC
01/01/2017,107903,1,LEC,,N,20,2,1,PRA
01/01/2017,107904,1,LEC,,N,20,8,1,LEC
01/01/2017,107905,1,LEC,,N,20,2,1,LEC
01/01/2017,107906,1,LEC,,N,20,1,2,LEC
01/01/2017,107906,1,LEC,,N,20,1,2,PRA
01/01/2017,107907,1,SEM,SEM,N,20,3,1,SEM
01/01/2017,107908,1,SEM,SEM,N,20,3,1,SEM
01/01/2017,107909,1,SEM,SEM,N,20,3,1,SEM
01/01/2017,107910,1,SEM,SEM,N,20,3,1,SEM
01/01/2017,107911,1,IND,,N,20,6,1,IND
01/01/2017,107912,1,WRK,WRK,N,30,3,1,WRK
01/01/2017,107913,1,THE,,N,100,0,1,THE
01/01/2017,107914,1,IND,IND,N,20,6,1,IND
01/01/2017,107915,1,LEC,,Y,35,1,1,LEC
01/01/2017,107916,1,LEC,,Y,35,1,1,LEC
01/01/2017,107917,1,SEM,,N,35,3,1,SEM
01/01/2017,107917,2,SEM,,N,35,3,1,SEM
01/01/2017,107918,1,THE,,N,100,0,1,THE
01/01/2017,107920,1,SEM,,N,20,1,2,SEM
01/01/2017,107921,1,SUP,SUP,N,25,0,1,SUP
01/01/2017,107922,1,SUP,SUP,N,25,0,1,SUP
01/01/2017,107923,1,SUP,SUP,N,25,0,1,SUP
01/01/2017,107924,1,SUP,SUP,N,25,0,1,SUP
01/01/2017,107925,1,SUP,SUP,N,5,1,1,SUP
01/01/2017,107926,1,LEC,,N,35,2,1,WRK
01/01/2017,107926,1,LEC,,Y,35,1,2,LEC
01/01/2017,107927,1,LEC,,N,30,2,1,WRK
01/01/2017,107927,1,LEC,,Y,30,1,2,LEC
01/01/2017,107929,1,SEM,,N,20,1,1,SEM
01/01/2017,107930,1,SEM,,N,20,1,1,SEM
01/01/2017,107931,1,SEM,,N,20,1,1,SEM
01/01/2017,107932,1,SEM,,N,20,1,1,SEM
01/01/2017,107933,1,SEM,,N,20,1,1,SEM
01/01/2017,107934,1,SEM,,N,20,1,1,SEM
01/01/2017,107935,1,SEM,,N,20,1,1,SEM
01/01/2017,107936,1,TUT,,Y,25,3,1,TUT
01/01/2017,107942,1,TUT,,Y,25,3,1,TUT
01/01/2017,107956,1,SUP,SUP,N,25,0,1,SUP
01/01/2017,107957,1,IND,,N,250,0,1,IND
01/01/2017,107958,1,IND,,N,250,0,1,IND
01/01/2017,107959,1,IND,,N,250,0,1,IND
01/01/2017,107960,1,IND,,N,250,0,1,IND
01/01/2017,107961,1,IND,,N,250,0,1,IND
01/01/2017,107962,1,IND,,N,250,0,1,IND
01/01/2017,107963,1,IND,,N,250,0,1,IND
01/01/2017,107964,1,IND,,N,0,0,1,IND
01/01/2017,107965,1,IND,,N,250,0,1,IND
01/01/2017,107966,1,IND,,N,250,0,1,IND
01/01/2017,107967,1,IND,,N,250,0,1,IND
01/01/2017,107968,1,IND,,N,250,0,1,IND
01/01/2017,107969,1,IND,,N,250,0,1,IND
01/01/2017,107970,1,IND,,N,250,0,1,IND
01/01/2017,107971,1,IND,,N,250,0,1,IND
01/01/2017,107972,1,IND,,N,250,0,1,IND
01/01/2017,107973,1,IND,,N,250,0,1,IND
01/01/2017,107974,1,IND,,N,250,0,1,IND
01/01/2017,107975,1,IND,,N,250,0,1,IND
01/01/2017,107976,1,IND,,N,250,0,1,IND
01/01/2017,107977,1,IND,,N,250,0,1,IND
01/01/2017,107978,1,IND,,N,250,0,1,IND
01/01/2017,107979,1,IND,,N,250,0,1,IND
01/01/2017,107980,1,IND,,N,250,0,1,IND
01/01/2017,107981,1,IND,,N,250,0,1,IND
01/01/2017,107982,1,IND,,N,250,0,1,IND
01/01/2017,107983,1,IND,,N,250,0,1,IND
01/01/2017,107984,1,IND,,N,250,0,1,IND
01/01/2017,108001,1,THE,,N,100,0,1,THE
01/01/2017,108002,1,WRK,WRK,N,20,3,8,CLN
01/01/2017,108002,1,WRK,WRK,Y,20,3,8,WRK
01/01/2017,108003,1,LEC,LEC,N,20,2,8,TUT
01/01/2017,108003,1,LEC,LEC,N,20,3,2,WRK
01/01/2017,108003,1,LEC,LEC,Y,20,1,8,LEC
01/01/2017,108004,1,LEC,,N,20,1,1,LEC
01/01/2017,108005,1,LEC,,N,20,1,1,LEC
01/01/2017,108006,1,LEC,,N,20,1,1,LEC
01/01/2017,108007,1,SEM,,N,35,36,2,SEM
01/01/2017,108007,2,SEM,,N,35,36,2,SEM
01/01/2017,108009,1,LEC,LEC,Y,10,2,2,LEC
01/01/2017,108010,1,LEC,LEC,Y,10,2,3,LEC
01/01/2017,108011,1,WRK,WRK,Y,10,2,3,WRK
01/01/2017,108012,1,LEC,LEC,Y,18,2,2,LEC
01/01/2017,108012,1,LEC,LEC,Y,18,2,2,TUT
01/01/2017,108013,1,LEC,LEC,Y,18,2,4,LEC
01/01/2017,108014,1,LEC,LEC,Y,14,2,3,LEC
01/01/2017,108015,1,LEC,LEC,Y,18,2,2,LEC
01/01/2017,108016,1,LEC,LEC,Y,10,2,3,LEC
01/01/2017,108017,1,LEC,WRK,N,10,2,2,WRK
01/01/2017,108017,1,LEC,WRK,Y,10,2,1,LEC
01/01/2017,108019,1,THE,,N,100,0,1,THE
01/01/2017,108022,1,TUT,,Y,25,1,1,TUT
01/01/2017,108023,1,TUT,,Y,25,1,1,TUT
01/01/2017,108024,1,LEC,,Y,40,8,7,LEC
01/01/2017,108026,1,IND,,N,30,90,1,IND
01/01/2017,108027,1,IND,,N,30,90,1,IND
01/01/2017,108028,1,THE,,N,100,0,1,THE
01/01/2017,108029,1,THE,,N,100,0,1,THE
01/01/2017,108031,1,THE,,N,100,0,1,THE
01/01/2017,108032,1,THE,,N,100,0,1,THE
01/01/2017,108033,1,SEM,,N,20,8,5,SEM
01/01/2017,108034,1,LEC,,N,20,1,1,LEC
01/01/2017,108035,1,TUT,TUT,N,15,1,1,TUT
01/01/2017,108036,1,TUT,TUT,N,15,1,1,TUT
01/01/2017,108037,1,TUT,TUT,N,15,1,1,TUT
01/01/2017,108038,1,TUT,TUT,N,15,1,1,TUT
01/01/2017,108039,1,THE,,N,100,0,1,THE
01/01/2017,108040,1,THE,,N,100,0,1,THE
01/01/2017,108041,1,LEC,,N,30,6,10,LEC
01/01/2017,108042,1,LEC,LEC,N,30,1,1,LEC
01/01/2017,108042,1,LEC,LEC,N,30,1,1,SEM
01/01/2017,108043,1,LEC,,N,30,2,1,WRK
01/01/2017,108043,1,LEC,,N,150,1,1,LEC
01/01/2017,108044,1,LEC,,N,40,1,1,LEC
01/01/2017,108044,1,LEC,,N,40,2,1,SEM
01/01/2017,108044,1,LEC,,N,40,2,1,WRK
01/01/2017,108045,1,LEC,,N,70,2,1,WRK
01/01/2017,108045,1,LEC,,N,130,1,1,LEC
01/01/2017,108046,1,LEC,,N,42,1,1,SGD
01/01/2017,108046,1,LEC,,N,70,2,1,LEC
01/01/2017,108047,1,SEM,,N,80,1,1,LEC
01/01/2017,108047,1,SEM,,Y,40,2,1,SEM
01/01/2017,108048,1,LEC,,Y,70,2,1,WRK
01/01/2017,108048,1,LEC,,Y,80,1,1,LEC
01/01/2017,108049,1,LEC,,N,70,2,1,TUT
01/01/2017,108049,1,LEC,,N,200,1,1,LEC
01/01/2017,108050,1,LEC,,N,28,2,1,WRK
01/01/2017,108050,1,LEC,,N,90,1,1,LEC
01/01/2017,108051,1,LEC,,N,30,2,1,WRK
01/01/2017,108051,1,LEC,,N,70,1,1,LEC
01/01/2017,108052,1,LEC,,N,30,2,1,SGD
01/01/2017,108052,1,LEC,,N,100,1,1,LEC
01/01/2017,108053,1,LEC,,N,30,2,1,SEM
01/01/2017,108053,1,LEC,,N,120,1,1,LEC
01/01/2017,108054,1,TUT,,N,20,2,1,TUT
01/01/2017,108055,1,LEC,,N,20,1,1,TUT
01/01/2017,108055,1,LEC,,N,100,1,1,LEC
01/01/2017,108056,1,LEC,,N,30,2,1,SEM
01/01/2017,108056,1,LEC,,N,90,1,1,LEC
01/01/2017,108057,1,LEC,,N,30,2,1,SEM
01/01/2017,108057,1,LEC,,N,90,1,1,LEC
01/01/2017,108058,1,LEC,,N,30,2,1,SEM
01/01/2017,108058,1,LEC,,N,80,1,1,LEC
01/01/2017,108059,1,FLD,,N,20,1,1,FLD
01/01/2017,108060,1,LEC,,N,30,1,1,LEC
01/01/2017,108060,1,LEC,,N,30,2,1,SEM
01/01/2017,108061,1,LEC,,N,20,1,1,TUT
01/01/2017,108061,1,LEC,,Y,70,1,2,LEC
01/01/2017,108062,1,LEC,,N,30,2,1,SEM
01/01/2017,108062,1,LEC,,N,50,1,1,LEC
01/01/2017,108063,1,LEC,,N,20,1,1,TUT
01/01/2017,108063,1,LEC,,Y,80,1,2,LEC
01/01/2017,108064,1,LEC,,N,30,2,1,SEM
01/01/2017,108064,1,LEC,,N,120,1,1,LEC
01/01/2017,108065,1,LEC,,N,30,2,1,SEM
01/01/2017,108065,1,LEC,,Y,90,1,1,LEC
01/01/2017,108066,1,LEC,,N,30,2,1,SEM
01/01/2017,108066,1,LEC,,Y,70,1,1,LEC
01/01/2017,108067,1,LEC,,N,20,1,1,TUT
01/01/2017,108067,1,LEC,,Y,40,1,2,LEC
01/01/2017,108068,1,LEC,,N,18,1,1,TUT
01/01/2017,108068,1,LEC,,N,120,1,2,LEC
01/01/2017,108069,1,LEC,,N,1,2,60,LEC
01/01/2017,108069,1,LEC,,N,20,1,1,TUT
01/01/2017,108070,1,UNS,,N,0,0,1,UNS
01/01/2017,108071,1,LEC,,N,150,2,1,LEC
01/01/2017,108072,1,LEC,,N,36,1,1,TUT
01/01/2017,108072,1,LEC,,Y,100,2,1,LEC
01/01/2017,108073,1,LEC,,N,30,2,1,SEM
01/01/2017,108073,1,LEC,,Y,100,1,1,LEC
01/01/2017,108074,1,LEC,,N,50,2,1,TUT
01/01/2017,108074,1,LEC,,Y,50,1,1,LEC
01/01/2017,108075,1,LEC,,N,30,2,1,SEM
01/01/2017,108075,1,LEC,,N,180,1,1,LEC
01/01/2017,108076,1,LEC,,N,45,1,1,TUT
01/01/2017,108076,1,LEC,,Y,45,2,1,LEC
01/01/2017,108077,1,LEC,,N,30,2,1,SEM
01/01/2017,108077,1,LEC,,N,120,1,1,LEC
01/01/2017,108078,1,LEC,,N,30,2,1,SEM
01/01/2017,108078,1,LEC,,N,140,1,1,LEC
01/01/2017,108079,1,LEC,,N,30,2,1,SEM
01/01/2017,108079,1,LEC,,N,140,1,1,LEC
01/01/2017,108080,1,SEM,,N,20,2,1,WRK
01/01/2017,108080,1,SEM,,N,40,1,1,SEM
01/01/2017,108081,1,UNS,,N,20,0,1,UNS
01/01/2017,108082,1,SEM,,N,0,12,1,SEM
01/01/2017,108083,1,WRK,,N,20,2,1,TUT
01/01/2017,108083,1,WRK,,N,20,2,1,WRK
01/01/2017,108084,1,WRK,,N,20,2,1,TUT
01/01/2017,108084,1,WRK,,Y,20,2,1,WRK
01/01/2017,108085,1,WRK,,N,20,2,1,TUT
01/01/2017,108085,1,WRK,,Y,20,2,1,WRK
01/01/2017,108086,1,LEC,,N,20,2,1,LEC
01/01/2017,108086,1,LEC,,N,20,2,1,WRK
01/01/2017,108087,1,LEC,,N,20,2,1,WRK
01/01/2017,108087,1,LEC,,Y,20,1,1,LEC
01/01/2017,108088,1,LEC,,N,20,3,1,LEC
01/01/2017,108089,1,LEC,,N,20,2,1,LEC
01/01/2017,108089,1,LEC,,N,20,2,1,WRK
01/01/2017,108090,1,UNS,,N,20,0,1,UNS
01/01/2017,108091,1,LEC,,N,30,2,1,SEM
01/01/2017,108091,1,LEC,,N,190,1,1,LEC
01/01/2017,108092,1,LEC,,N,30,2,1,SEM
01/01/2017,108092,1,LEC,,Y,120,1,1,LEC
01/01/2017,108093,1,DST,,N,0,0,1,DST
01/01/2017,108094,1,DST,,N,50,0,1,DST
01/01/2017,108095,1,SEM,,N,60,4,3,SEM
01/01/2017,108096,1,SGD,,N,60,3,1,SGD
01/01/2017,108097,1,LEC,,N,25,2,1,SGD
01/01/2017,108097,1,LEC,,N,120,1,1,LEC
01/01/2017,108098,1,LEC,,N,30,1,1,TUT
01/01/2017,108098,1,LEC,,N,100,2,1,LEC
01/01/2017,108099,1,LEC,,N,30,2,1,SGD
01/01/2017,108099,1,LEC,,N,100,1,1,LEC
01/01/2017,108100,1,LEC,,N,70,3,1,LEC
01/01/2017,108101,1,LEC,,N,25,1,1,TUT
01/01/2017,108101,1,LEC,,Y,60,2,1,LEC
01/01/2017,108102,1,SEM,,N,20,3,1,SEM
01/01/2017,108103,1,LEC,,N,40,1,1,LEC
01/01/2017,108103,1,LEC,,N,40,2,1,WRK
01/01/2017,108105,1,LEC,,N,60,3,1,LEC
01/01/2017,108105,2,LEC,,N,60,3,1,LEC
01/01/2017,108106,1,LEC,,N,25,1,1,TUT
01/01/2017,108106,1,LEC,,N,260,4,1,PLA
01/01/2017,108106,1,LEC,,Y,260,1,1,LEC
01/01/2017,108107,1,LEC,,N,22,1,1,TUT
01/01/2017,108107,1,LEC,,N,160,1,2,LEC
01/01/2017,108108,1,LEC,,N,22,1,1,TUT
01/01/2017,108108,1,LEC,,N,140,1,2,LEC
01/01/2017,108109,1,LEC,,N,20,1,1,TUT
01/01/2017,108109,1,LEC,,Y,140,2,1,LEC
01/01/2017,108110,1,LEC,,N,22,1,1,TUT
01/01/2017,108110,1,LEC,,N,200,2,1,LEC
01/01/2017,108111,1,PRA,PRA,N,25,3,1,PRA
01/01/2017,108112,1,SEM,,N,40,2,1,SEM
01/01/2017,108112,1,SEM,,N,80,1,1,LEC
01/01/2017,108114,1,LEC,,N,25,1,1,TUT
01/01/2017,108114,1,LEC,,Y,150,1,2,LEC
01/01/2017,108115,1,LEC,,N,40,2,1,SEM
01/01/2017,108115,1,LEC,,N,120,1,1,LEC
01/01/2017,108116,1,LEC,,N,25,2,1,WRK
01/01/2017,108116,1,LEC,,N,80,1,1,LEC
01/01/2017,108117,1,LEC,,N,20,1,1,TUT
01/01/2017,108117,1,LEC,,N,100,2,1,LEC
01/01/2017,108118,1,LEC,,N,20,1,1,TUT
01/01/2017,108118,1,LEC,,N,210,1,2,LEC
01/01/2017,108119,1,SGD,,N,56,3,1,SGD
01/01/2017,108120,1,WRK,WRK,N,40,5,3,WRK
01/01/2017,108121,1,LEC,,N,25,2,1,SEM
01/01/2017,108121,1,LEC,,N,60,1,1,LEC
01/01/2017,108122,1,LEC,,N,40,2,3,WRK
01/01/2017,108122,1,LEC,,N,40,4,3,LEC
01/01/2017,108123,1,LEC,,N,20,1,1,TUT
01/01/2017,108123,1,LEC,,Y,40,1,2,LEC
01/01/2017,108124,1,LEC,,N,20,1,1,TUT
01/01/2017,108124,1,LEC,,N,60,1,2,LEC
01/01/2017,108124,2,LEC,,N,20,1,1,TUT
01/01/2017,108124,2,LEC,,N,60,1,2,LEC
01/01/2017,108125,1,LEC,,N,25,1,1,TUT
01/01/2017,108125,1,LEC,,N,120,1,2,LEC
01/01/2017,108126,1,WRK,,N,90,3,1,WRK
01/01/2017,108127,1,LEC,,N,18,1,1,TUT
01/01/2017,108127,1,LEC,,N,100,1,2,LEC
01/01/2017,108128,1,LEC,,N,15,1,1,TUT
01/01/2017,108128,1,LEC,,Y,60,2,1,LEC
01/01/2017,108129,1,LEC,,N,20,1,1,TUT
01/01/2017,108129,1,LEC,,N,70,1,2,LEC
01/01/2017,108130,1,LEC,,N,40,2,1,SGD
01/01/2017,108130,1,LEC,,N,40,2,1,WRK
01/01/2017,108130,1,LEC,,N,100,1,1,LEC
01/01/2017,108132,1,SEM,,N,20,3,1,SEM
01/01/2017,108133,1,SEM,,N,30,2,1,SEM
01/01/2017,108134,1,LEC,,N,40,2,1,SGD
01/01/2017,108134,1,LEC,,N,100,1,1,LEC
01/01/2017,108135,1,LEC,,N,45,2,1,SGD
01/01/2017,108135,1,LEC,,N,100,1,1,LEC
01/01/2017,108136,1,LEC,,N,40,2,1,SGD
01/01/2017,108136,1,LEC,,N,70,1,1,LEC
01/01/2017,108137,1,LEC,,N,15,1,1,WRK
01/01/2017,108137,1,LEC,,Y,45,2,1,LEC
01/01/2017,108138,1,LEC,,N,30,2,1,SEM
01/01/2017,108138,1,LEC,,N,120,1,1,LEC
01/01/2017,108139,1,LEC,,N,40,2,1,SEM
01/01/2017,108139,1,LEC,,N,100,1,1,LEC
01/01/2017,108140,1,LEC,,N,40,1,1,SEM
01/01/2017,108140,1,LEC,,N,80,1,2,LEC
01/01/2017,108141,1,PLA,,N,0,0,1,PLA
01/01/2017,108142,1,PLA,,N,0,0,1,PLA
01/01/2017,108143,1,PLA,,N,50,0,1,PLA
01/01/2017,108144,1,LEC,,N,15,1,2,TUT
01/01/2017,108144,1,LEC,,N,30,1,1,LEC
01/01/2017,108145,1,LEC,,N,22,1,1,WRK
01/01/2017,108145,1,LEC,,Y,110,1,2,LEC
01/01/2017,108146,1,LEC,,N,22,2,1,WRK
01/01/2017,108146,1,LEC,,Y,80,1,2,LEC
01/01/2017,108147,1,LEC,,N,30,2,1,SGD
01/01/2017,108147,1,LEC,,N,110,1,1,LEC
